2023-07-26T04:36:21.428018Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-07-26T04:36:21.428226Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-07-29T17:46:19.455155Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 5396
2023-07-29T17:46:20.047524Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-07-29T17:46:42.222483Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-07-29T17:46:49.876081Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-07-29T17:46:49.914470Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-07-29T17:46:52.216651Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-07-29T17:46:52.217367Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-07-29T17:46:52.768655Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-07-29T17:46:52.769449Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-07-31T16:16:46.898812Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 5112
2023-07-31T16:16:47.990988Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-07-31T16:16:59.900680Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-07-31T16:17:11.260481Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-07-31T16:17:11.265600Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-07-31T16:17:20.383699Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-07-31T16:17:20.384419Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-07-31T16:17:21.336036Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-07-31T16:17:21.336100Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-08-06T05:48:38.122364Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 4964
2023-08-06T05:48:39.244350Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-08-06T05:48:56.739850Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-08-06T05:49:07.273725Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-08-06T05:49:07.278293Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-08-06T05:49:09.473809Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
2023-08-06T05:49:09.474352Z,0,System,[MY-013602],[Server] Channel mysql_main configured to support TLS. Encrypted connections are now supported for this channel.
2023-08-06T05:49:09.502289Z,0,System,[MY-011323],[Server] X Plugin ready for connections. Bind-address: '::' port: 33060
2023-08-06T05:49:09.502483Z,0,System,[MY-010931],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe: ready for connections. Version: '8.0.33'  socket: ''  port: 3306  MySQL Community Server - GPL.
2023-08-08T12:00:41.845856Z,0,System,[MY-010116],[Server] C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe (mysqld 8.0.33) starting as process 5252
2023-08-08T12:00:42.284877Z,1,System,[MY-013576],[InnoDB] InnoDB initialization has started.
2023-08-08T12:00:56.221769Z,1,System,[MY-013577],[InnoDB] InnoDB initialization has ended.
2023-08-08T12:01:03.549950Z,0,System,[MY-010229],[Server] Starting XA crash recovery...
2023-08-08T12:01:03.555416Z,0,System,[MY-010232],[Server] XA crash recovery finished.
2023-08-08T12:01:04.817220Z,0,Warning,[MY-010068],[Server] CA certificate ca.pem is self signed.
